value,model,gain
2.0656628184403805,L,-0.017751572068076538
2.2281354692148514,L,0.05950619932640944
1.9568164153961476,L,-0.06950939397483125
2.175610531153009,L,0.034529936318771215
2.2181763313878857,L,0.0547705051043097
2.12628352166276,L,0.011074328223466434
2.033536291982155,L,-0.0330281360003889
1.9962901673159366,L,-0.050739132719384905
2.1056768778865393,L,0.0012756121535184572
2.190688716780371,L,0.041699801601878805
1.973910019264564,L,-0.06138117218686301
2.164334266735024,L,0.0291679319787439
2.2162753248509603,L,0.053866552791418165
2.315863446477399,L,0.10122194643795668
2.3139703576883877,L,0.10032175911292862
1.996471812299374,L,-0.05065275826473992
2.0236314801728863,L,-0.03773799752365603
2.022504432953479,L,-0.03827392253018924
2.122266189604635,L,0.009164036735742842
2.028818635566877,L,-0.03527144045262687
2.315321056978232,L,0.10096403346778193
1.9899613676021557,L,-0.05374855590019756
2.2597135544609994,L,0.07452197262359639
1.9905629774780924,L,-0.05346248290242084
2.3145009434252066,L,0.10057405924691998
1.95498854267767,L,-0.0703785702451094
2.138153173090571,L,0.016718495485900098
2.319533258001713,L,0.10296698757844913
2.1164281096496027,L,0.006387956919240656
2.080767510734797,L,-0.0105691025342598
2.0664724177970073,L,-0.017366597478708723
2.319901613242337,L,0.10314214508856812
2.296712846905358,L,0.09211559754322596
1.9575351968066588,L,-0.069167604451295
1.9899023396126254,L,-0.053776624445268206
2.1542206947705305,L,0.024358802398534607
2.1838136890870103,L,0.03843064020559117
2.2481155319095127,L,0.06900696827892894
2.132060539968732,L,0.013821372464432713
2.2531588973233303,L,0.07140515142139803
2.320340832183936,L,0.10335099917213486
2.2979323240716103,L,0.09269547414203827
2.053987892596617,L,-0.02330314488716656
1.9897325731125923,L,-0.05385735053293572
1.9773936762208464,L,-0.05972464986472226
2.0226550431565244,L,-0.03820230550060855
2.17313297919557,L,0.03335182946919746
1.953315229209034,L,-0.07117425166481273
2.133049127425438,L,0.014291458127278611
2.1967175356956687,L,0.04456658017240489
2.0276285788425494,L,-0.035837327264446106
2.200103404607936,L,0.04617660306024929
2.1584986132662114,L,0.02639300598669614
2.2297117241005386,L,0.06025572817964964
2.0985655319945513,L,-0.002105921492984053
2.2637494227958515,L,0.07644107834204172
2.045458234815721,L,-0.02735910352247173
2.2825024357824315,L,0.08535836985768364
2.2102383842849807,L,0.05099591227471989
2.293838228639201,L,0.0907486807126423
2.0906132888400624,L,-0.005887312273366474
2.1817202694225566,L,0.03743519305126619
1.9653605786727009,L,-0.06544653779546472
2.1938381926863713,L,0.04319741666754284
1.9544832028740664,L,-0.07061886562305297
2.1676920440799607,L,0.030764596976035063
2.0574011043937404,L,-0.021680120116621238
2.1800323058647937,L,0.03663254533150395
2.2977381119242546,L,0.09260312384424396
2.166156175189337,L,0.030034272167040355
2.250126838933969,L,0.06996336984903229
2.0647406350583974,L,-0.018190081765366628
2.2831512655564046,L,0.08566689650578474
2.270964354150741,L,0.07987186816781189
2.264277849414495,L,0.07669235178841771
1.9798063040653449,L,-0.05857741524042259
2.18500787702859,L,0.038998491462727936
2.1429220348155065,L,0.018986148701384264
1.977499554399362,L,-0.059674303470591106
2.0363480047294744,L,-0.03169113152841241
2.1692135299031703,L,0.031488082457124644
2.087694206610083,L,-0.007275372273190639
2.3043722212686633,L,0.09575772556147588
1.9740164813582648,L,-0.06133054813378014
1.953121382961081,L,-0.07126642797287841
2.0608296947020626,L,-0.02004978267223867
2.0338009252186193,L,-0.03290229959660851
2.2090548981649785,L,0.05043314986718972
2.2746142191357936,L,0.08160742448016234
1.9640900517862911,L,-0.0660506891727759
2.213864916472929,L,0.052720373551099264
2.0150008988342574,L,-0.04184194656912876
2.244934874465078,L,0.06749452600292138
2.007232819273648,L,-0.045535765264195116
2.20445338961446,L,0.048245075172949514
2.1464683764176087,L,0.020672478354257784
2.215162808409422,L,0.053337537350953035
2.0513682319260664,L,-0.02454882620184795
2.141101971269967,L,0.01812068579021453
2.2587982390956585,L,0.07408672875386024
2.019821387181319,L,-0.039549744251065944
2.2745310515695483,L,0.08156787726535542
1.993879995395849,L,-0.05188519952100312
2.2770561623105565,L,0.08276859890955013
2.1442919598418366,L,0.019637565133671764
2.059237320155416,L,-0.02080697662526887
2.0782158200775873,L,-0.011782463260046172
2.164831218905228,L,0.029404238932416282
2.021503765708089,L,-0.038749752283183114
2.1163836896699024,L,0.006366834664998766
2.1991066116017026,L,0.045702615556284076
2.109305927732518,L,0.0030012706076849582
2.1616049439527822,L,0.027870104962522513
2.025740995687998,L,-0.03673489659163609
2.2982037985705954,L,0.09282456365145442
2.2034768431572918,L,0.04778071515552895
2.0017231122137304,L,-0.048155699674427455
2.093147386021917,L,-0.004682317464492991
2.065411954225291,L,-0.017870861130500626
2.2524460897011047,L,0.07106620250868145
2.127821294251957,L,0.011805558264870841
2.1171551450094914,L,0.006733671298628563
1.9825939304844422,L,-0.05725186411785976
2.0919011519639836,L,-0.005274917298944581
2.097255874825108,L,-0.0027286798078124397
2.0981334402988447,L,-0.0023113864822560393
2.0420273846932924,L,-0.02899051553664067
2.2466181194270876,L,0.06829492997156472
1.9588963162638542,L,-0.06852037517693199
2.101281490443968,L,-8.144493836675926e-4
2.097379648220441,L,-0.002669824014940425
2.1232293433297813,L,0.009622028342086475
2.063308180889165,L,-0.018871231584810633
2.2516948488749025,L,0.07070897812823174
2.2770406252660385,L,0.08276121085114263
2.3042543546464396,L,0.0957016785128717
2.054477406255346,L,-0.02307037503845477
2.2041703859941357,L,0.04811050342257439
2.2175472572378445,L,0.05447137250173073
2.0279846829468986,L,-0.03566799532239129
2.1600179103598887,L,0.02711545069960075
2.1848606745559502,L,0.03892849485144789
1.993182160990193,L,-0.05221702848253229
2.1704792494463376,L,0.03208994788277897
2.193167544104162,L,0.04287851490405603
2.023121322289759,L,-0.03798058395849213
2.12322073265879,L,0.009617933860659456
2.294181087721983,L,0.09091171448178326
2.163453026768918,L,0.02874889138624659
2.3033825702274178,L,0.09528713415091894
2.2299421182960573,L,0.06036528349251702
2.219539039468423,L,0.055418489788880976
2.155800108980238,L,0.02510983354974128
2.3162139676287445,L,0.10138862361624179
2.3038673481469765,L,0.09551765209660301
2.01863940985521,L,-0.040111789208286064
2.156034522008383,L,0.02522129986763555
2.1927992665284135,L,0.042703394324553834
1.9920113957187848,L,-0.05277374196793372
1.967202610555172,L,-0.06457062866615004
2.239675180856518,L,0.06499347610634998
2.3089903255995963,L,0.09795369175624402
1.9941542067808071,L,-0.05175480858817927
2.1025783614812985,L,-1.9777103409546193e-4
1.9632202989488092,L,-0.06646426749237355
2.1070933493689856,L,0.0019491620060998471
2.030710942945072,L,-0.03437162469818589
2.294399799977316,L,0.09101571488642457
2.037867620534865,L,-0.030968535264113806
2.318145669541032,L,0.10230717196287364
2.0540529884900627,L,-0.02327219097812039
2.1506572581509205,L,0.02266434385166982
2.3047641235125256,L,0.09594407996525378
2.2895053654043056,L,0.08868835021585131
2.305913888703751,L,0.09649080765066786
2.064935492854558,L,-0.01809742445351492
2.237887661924259,L,0.06414348856461016
2.0234228102370597,L,-0.03783722268014944
1.99068745652419,L,-0.05340329156381107
1.9849701149735377,L,-0.05612195876348425
2.142363268157788,L,0.018720448188103367
2.1678058529072457,L,0.03081871449254714
2.2084374495030614,L,0.05013954532917775
2.046544803309762,L,-0.02684242665459935
2.11866439406919,L,0.007451338046082556
2.1542622846144575,L,0.02437857888792605
2.164284259126843,L,0.029144152737484275
2.298990680041987,L,0.09319873560311231
2.0170981232117864,L,-0.04084469022629367
1.9675898507419254,L,-0.0643864911286609
1.989786828651796,L,-0.0538315513475055
1.9587609683777347,L,-0.068584734784501
2.295264065968831,L,0.09142668414234678
2.2305756990002905,L,0.0606665590178086
2.178128156887517,L,0.035727098749040564
2.0934484179369997,L,-0.004539173035156607
2.079984757190506,L,-0.01094131160510825
2.0747966689521786,L,-0.01340831225525152
2.1863476921532357,L,0.03963559026130925
2.1883758852706237,L,0.04060002137916263
2.31758346701346,L,0.10203983765063396
2.276308013446865,L,0.08241284479582944
2.191576592028241,L,0.04212199735359334
2.105284393718899,L,0.0010889810377276987
2.2954639677393427,L,0.09152173992689838
2.1208649088350433,L,0.008497710256544222
2.292985558178121,L,0.09034322527603211
1.9627949604607977,L,-0.06666652124717742
2.080151514414712,L,-0.010862016465620572
2.0482220162131837,L,-0.0260448910050316
2.241986826007151,L,0.06609269220051406
2.0630883394194424,L,-0.01897576894497499
2.0487355432107366,L,-0.02580070251427502
2.1282703260683347,L,0.012019078492756519
1.979132009649711,L,-0.05889805064316456
2.0372585272109203,L,-0.03125816673473314
1.9956651529522411,L,-0.05103633484293302
1.9827360240455432,L,-0.05718429685772186
2.11694730782815,L,0.00663484212727683
2.31832964395124,L,0.10239465408899506
2.3114171559861294,L,0.0991076798663797
2.249596744641781,L,0.06971130340309117
2.1544501440866872,L,0.024467908409483208
2.122483946157742,L,0.009267582692058518
2.031471727026853,L,-0.03400986238070869
2.0387621611953537,L,-0.03054317002558493
2.1728070224833074,L,0.033196832988002356
2.0490254616024766,L,-0.025662842703867872
2.2346505674840533,L,0.062604209793373
2.158098146673218,L,0.0262025791281133
1.989298280738911,L,-0.05406386197202595
2.0089632054298234,L,-0.044712945069899535
2.007207751787823,L,-0.045547685166283824
2.3213576583123468,L,0.10383451267549826
1.9626972435879393,L,-0.0667129868387012
2.1786210549858476,L,0.03596147794098514
1.99096994099335,L,-0.05326896667628811
2.1424347750832453,L,0.018754450622813224
2.0226907971387504,L,-0.03818530403622611
2.1416152793859085,L,0.018364770200035574
2.096229796706048,L,-0.003216592748097158
2.1719017144579746,L,0.03276634773322673
2.2953920905853367,L,0.09148756144389703
2.17000242122379,L,0.03186321011715232
2.255288816016002,L,0.07241795431876485
2.238417395425436,L,0.0643953834499269
2.1789294000403423,L,0.0361080998593033
2.1514923232747862,L,0.023061427730904915
2.0591555366170815,L,-0.020845865717545986
1.9991763378210714,L,-0.04936672265511677
2.13296637666935,L,0.014252109110899136
2.089603534284729,L,-0.0063674631555528105
2.2162865676425962,L,0.05387189887903299
2.3068548310537205,L,0.09693823747115049
2.067202851276598,L,-0.017019267251029757
2.258197956708989,L,0.07380128699378319
2.2710241561049567,L,0.07990030474274135
1.970078061575815,L,-0.06320331585042427
2.2742082369513055,L,0.08141437488904701
2.1300569757947003,L,0.01286865271625559
1.9982528947442444,L,-0.049805831353012975
2.1969027229593636,L,0.04465463902548272
2.0376166511215326,L,-0.031087874349614242
2.1241254633492397,L,0.010048144585499186
2.2825586667108624,L,0.08538510836532343
2.2480101617129646,L,0.0689568634365576
1.970018720069546,L,-0.06323153347661359
1.978203997072912,L,-0.05933933219527676
2.1994149386469513,L,0.04584922891098109
2.0381056415597008,L,-0.0308553532988034
2.1732581535024824,L,0.03341135141299434
2.0757754865658145,L,-0.01294287227461044
2.3246058807352417,L,0.10537908294126463
2.2165732439370487,L,0.054008217031752404
1.9541730245994917,L,-0.07076635926037833
2.2392358512619523,L,0.06478456940591792
2.0274543961808886,L,-0.035920153292034906
2.20939890724205,L,0.05059673047295532
2.2318428730498634,L,0.06126911607939567
2.0416211674361877,L,-0.029183676907716283
2.3073747836292142,L,0.09718548140434158
2.170458092651077,L,0.0320798875628181
2.250289377925093,L,0.07004065916609026
2.300545646006884,L,0.09393814130905476
1.981476943334039,L,-0.05778300543613757
2.1997683367754286,L,0.04601727412776668
2.320192384995297,L,0.10328041068287641
2.046828826357338,L,-0.02670737015385416
1.9676594509384076,L,-0.06435339536735463
2.3195182963006715,L,0.102959873103039
2.002397591137558,L,-0.04783497653573865
2.0185144600577987,L,-0.040171204395015536
2.132531561681188,L,0.014045349162106424
2.1895357221329634,L,0.04115153826978046
2.3200229617099426,L,0.10319984779806823
1.990008315716419,L,-0.053726231486446285
2.2109546423229895,L,0.05133650190316619
1.9534809409445302,L,-0.07109545366824332
2.2383775636476173,L,0.06437644294289213
2.0719853200262723,L,-0.014745143725609533
2.3092512685855997,L,0.09807777339991475
2.0256569254948538,L,-0.03677487301678872
2.264485860627497,L,0.07679126371399403
2.1342687337734008,L,0.01487139615360511
1.9940253802333339,L,-0.051816067217904216
2.0836559168974045,L,-0.009195629386985815
2.2360113873643592,L,0.06325129661518947
2.09789924701814,L,-0.0024227483075019984
2.122758497120896,L,0.009398135098549032
1.9929124662896283,L,-0.05234527167560643
2.310984956927607,L,0.09890216382475003
2.3204386352933786,L,0.10339750577022988
2.103167028163713,L,8.214731376643414e-5
2.2756074546231764,L,0.08207972033955357
1.9765586846924594,L,-0.06012169874838946
2.2073761734372614,L,0.04963489532631771
2.2090577266556766,L,0.05043449484978635
2.069753507181379,L,-0.015806398562925983
2.1904409395059834,L,0.04158198041825112
2.1914513175448946,L,0.04206242777465308
2.1363148471300684,L,0.015844348568692324
2.2713158236447653,L,0.080038996294866
2.0070488286724344,L,-0.0456232550893414
2.1096713773370657,L,0.0031750464516178134
2.0276505296897325,L,-0.03582688936289469
2.317008907458707,L,0.10176662741788389
2.1370566316299398,L,0.016197076348056116
2.0922477638966748,L,-0.005110099002875623
2.2692297029201254,L,0.07904701987743668
2.2112216715684867,L,0.05146347763911874
2.086034070541757,L,-0.008064787674731178
2.0919268752288143,L,-0.005262685565761593
2.024302128322181,L,-0.03741909596602555
2.2439799462035297,L,0.06704044570708612
1.9542673416209897,L,-0.07072151034057084
2.299214122235435,L,0.09330498515230734
2.209375059190013,L,0.05058539042683852
2.0469854234226896,L,-0.026632906296593983
2.200449840777307,L,0.04634133777866789
2.1303057291182994,L,0.012986938023454409
2.2894500056731752,L,0.08866202597339101
2.0666043955297067,L,-0.01730384042111499
2.2983782849651253,L,0.09290753410780983
2.0500814297026144,L,-0.025160716704867858
2.1177787556043706,L,0.007030205912600174
2.216146711557209,L,0.053805395566496994
2.288772984155438,L,0.08834009379959329
2.1438097710977964,L,0.019408278373232335
2.139124541110119,L,0.01718039309165964
1.9715103547008241,L,-0.06252224260951644
2.0457351883682104,L,-0.02722740865479334
2.2462073473025232,L,0.06809960270421511
2.026685766907676,L,-0.036285646095863155
2.2806469652789927,L,0.08447607049652595
2.088473417874117,L,-0.0069048476007748105
2.05338078418602,L,-0.02359183250673813
2.1723885676834453,L,0.03299785251274989
2.014520512140447,L,-0.04207037643221301
2.1348650406189016,L,0.015154947494283588
2.3112485128994305,L,0.09902748797576089
2.1685316742880696,L,0.03116385160975188
2.2470689141582167,L,0.06850928848739724
2.1682502684688765,L,0.031030039633738182
2.1545016241239368,L,0.024492387809125216
2.236572408468043,L,0.06351806914563851
2.0058948829116954,L,-0.04617197068768886
2.0989002859639885,L,-0.0019467418063051634
2.251869903166778,L,0.07079221862685658
2.305904076088721,L,0.0964861416298628
1.9672935175085255,L,-0.0645274012762671
2.2018486829390715,L,0.047006504669436344
2.0136401752341535,L,-0.04248898760850861
1.9962539250060645,L,-0.05075636638965231
2.002238545247595,L,-0.047910604839637494
2.0984048670906428,L,-0.0021823196582021476
2.033222920096726,L,-0.033177148239498466
2.2122000992126694,L,0.05192873218442218
2.011425158868874,L,-0.04354225551032509
2.0796222215339943,L,-0.011113701830414602
2.07687372063587,L,-0.01242064827987932
2.189113988438075,L,0.04095099863905638
2.1038653080384715,L,4.1418810140858575e-4
2.2014037730755733,L,0.04679494448154342
2.3230343256568147,L,0.10463178890498082
2.2890889153452796,L,0.08849032301986415
2.07954189561905,L,-0.011151897804593913
2.0486761365075314,L,-0.025828951142420342
2.072806770939017,L,-0.014354533573524786
2.136425427886498,L,0.015896931097260092
1.9600314527519327,L,-0.06798060362227665
2.0590227811966315,L,-0.020908992575362495
2.1979487320327604,L,0.04515202938308338
2.001279150952659,L,-0.04836680879003785
1.996075494759713,L,-0.05084121219672666
1.9649800583592203,L,-0.06562747994941931
2.0603157846616895,L,-0.02029415330463258
2.167753598732144,L,0.0307938669807033
1.967331937118985,L,-0.06450913227242061
2.2230722067872,L,0.05709855490575699
2.2863290447249645,L,0.08717797012572293
2.227672907605696,L,0.05928624551334827
2.103685406748378,L,3.2864279469180246e-4
1.9835864217916623,L,-0.05677992212541538
2.1105805579564803,L,0.0036073731731689485
2.0010793976718486,L,-0.0484617939658849
1.9643618514907084,L,-0.06592144502412156
2.0001857476032336,L,-0.04888673571687263
2.0858444743028164,L,-0.008154943050516006
2.044294132186278,L,-0.027912648838538945
2.145015398287648,L,0.019981569135564037
2.164057988789028,L,0.029036558370377552
2.1190610205366953,L,0.007639938877111341
2.222193617210734,L,0.05668077460658272
2.078023952076098,L,-0.01187369888725065
2.030167430292319,L,-0.03463007174189581
2.321669543655692,L,0.1039828180453104
1.9537712395218543,L,-0.07095741307485026
2.30050988405903,L,0.09392113605691677
2.261614863172302,L,0.07542606862417234
2.0755486194119603,L,-0.013050750435185998
2.2247636464758727,L,0.057902855569112344
2.0046331634126617,L,-0.046771934042479035
2.042872413173045,L,-0.028588693957443345
2.2173867175328326,L,0.05439503387014932
2.0056092470841436,L,-0.04630779408542307
2.258838153040664,L,0.07410570833241703
2.0950831030437658,L,-0.0037618598831984373
2.1152105679578534,L,0.005809000662688968
2.154936630893258,L,0.024699238952250235
1.9905056381151718,L,-0.05348974848448229
2.2375578837018355,L,0.06398667490768117
2.087217511378894,L,-0.0075020467997677365
2.2942786918638847,L,0.09095812646833146
2.2214223620508466,L,0.056314033160897115
2.0266146826800147,L,-0.03631944753250027
2.0204102425279076,L,-0.039269736191036686
2.1814599202221907,L,0.0373113937600702
2.0274151436427776,L,-0.035938818363365876
2.290997644818559,L,0.08939794768529308
2.069691005312095,L,-0.015836118981137126
2.0213081305705094,L,-0.03884277923057278
2.295606580105276,L,0.0915895538852034
2.106152910238924,L,0.0015019714729582745
2.1811499972806354,L,0.037164021536779446
1.9672151519173815,L,-0.06456466509203507
2.2707944222773384,L,0.079791063443044985
2.180990296217747,L,0.03708808168998523
2.1229327977084886,L,0.00948101720138883
2.0499406370498257,L,-0.02522766536688159
2.0472552737127545,L,-0.026504589118772404
2.0190010298973857,L,-0.039939834369013716
2.1935241888322383,L,0.043048103919434366
2.033951314548646,L,-0.032830787594902544
1.962358770795679,L,-0.06687393487200433
2.202765254795689,L,0.04744234601644215
1.9825143017351374,L,-0.057289728581084165
1.9586805591700254,L,-0.06862297036542875
2.0357283296744564,L,-0.03198579474410579
2.077657314813692,L,-0.012048039477304706
1.9576239570231941,L,-0.06912539786153771
2.0107676533135574,L,-0.043854907600637705
2.0006985286023826,L,-0.0486429019576593
2.015466672323263,L,-0.04162046546714848
2.2952066866046033,L,0.0913993995391651
2.2067872731541396,L,0.04935486589840643
1.9575926702865163,L,-0.06914027509495768
2.190057709060651,L,0.04139974956280712
2.2612478619153173,L,0.07525155495015734
2.123082921402129,L,0.009552402889680955
2.130094038650867,L,0.012886276566517862
2.2149939116347794,L,0.053257224828553884
2.1264386379005003,L,0.011148087928732453
2.0547203315962896,L,-0.022954861009680805
1.9560906300338166,L,-0.06985451396479359
1.9609973910702385,L,-0.06752128790716327
2.0397427131513792,L,-0.03007690534351115
2.2786921938682485,L,0.08354655231571306
2.2987920588328024,L,0.09310428874143972
2.1050063717332272,L,9.567781167481026e-4
2.0093572022010058,L,-0.04452559469226314
2.0859464758178534,L,-0.00810644005820893
2.0922947949573714,L,-0.005087735147060957
2.1622019602586966,L,0.02815399366047422
2.0676319413157747,L,-0.016815229586866987
2.2423624368961317,L,0.06627129986190083
2.294782753097569,L,0.09119781387033532
2.2002800812904906,L,0.0462606150258722
2.0665065764024244,L,-0.017350354635892407
2.2590832140358126,L,0.07422223789139593
2.180759021127642,L,0.036978107500757584
2.1457715391873955,L,0.02034112356208606
2.1748238586927764,L,0.03415586375452562
2.0671698844850193,L,-0.017034943371504574
2.1927001592205078,L,0.0426562675638269
2.0950181219592667,L,-0.0037927591991587795
2.173510092384725,L,0.033531151493050304
2.2485282138800367,L,0.06920320370184707
2.0646602210886282,L,-0.01822831961071314
2.0265748109008888,L,-0.03633840706065539
2.1418787259169267,L,0.018490042310578714
2.016264565150156,L,-0.041241057478643484
2.0543261542997278,L,-0.0231422972293861
2.2522187491395833,E,0.07095809923685703
2.433370352845833,E,0.15709794566743573
2.815801516225694,E,0.3389487325764353
2.2924746610743054,E,0.09010028733254116
2.695033780421528,E,0.2815221682893829
2.8359294721930555,E,0.3485198266242775
2.8359294721930555,E,0.3485198266242775
2.8359294721930555,E,0.3485198266242775
2.9566972079972222,E,0.4059463909113301
2.1918348812375,E,0.04224481709333072
2.2522187491395833,E,0.07095809923685703
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.8359294721930555,E,0.3485198266242775
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.2522187491395833,E,0.07095809923685703
2.1918348812375,E,0.04224481709333072
2.6547778684868053,E,0.26237998019369857
2.755417648323611,E,0.310235450432909
2.2924746610743054,E,0.09010028733254116
2.3126026170416667,E,0.09967138138038334
2.7956735602583334,E,0.32937763852859336
2.232090793172222,E,0.061387005189014854
2.534010132682639,E,0.2049534159066464
2.8761853841277776,E,0.3676620147199616
2.1918348812375,E,0.04224481709333072
2.3126026170416667,E,0.09967138138038334
3.0372090318666665,E,0.4442307671026984
2.1918348812375,E,0.04224481709333072
2.614521956552083,E,0.24323779209801466
2.755417648323611,E,0.310235450432909
2.815801516225694,E,0.3389487325764353
2.232090793172222,E,0.061387005189014854
2.1918348812375,E,0.04224481709333072
2.3126026170416667,E,0.09967138138038334
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.7956735602583334,E,0.32937763852859336
2.1918348812375,E,0.04224481709333072
2.695033780421528,E,0.2815221682893829
3.0372090318666665,E,0.4442307671026984
2.413242396878472,E,0.14752685161959378
2.1918348812375,E,0.04224481709333072
2.9566972079972222,E,0.4059463909113301
2.2924746610743054,E,0.09010028733254116
2.413242396878472,E,0.14752685161959378
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.2522187491395833,E,0.07095809923685703
2.232090793172222,E,0.061387005189014854
2.1918348812375,E,0.04224481709333072
2.232090793172222,E,0.061387005189014854
2.2924746610743054,E,0.09010028733254116
2.1918348812375,E,0.04224481709333072
2.614521956552083,E,0.24323779209801466
2.9566972079972222,E,0.4059463909113301
2.2522187491395833,E,0.07095809923685703
2.2924746610743054,E,0.09010028733254116
2.232090793172222,E,0.061387005189014854
2.1918348812375,E,0.04224481709333072
2.433370352845833,E,0.15709794566743573
2.2924746610743054,E,0.09010028733254116
2.2924746610743054,E,0.09010028733254116
3.0372090318666665,E,0.4442307671026984
2.8359294721930555,E,0.3485198266242775
2.8359294721930555,E,0.3485198266242775
2.1918348812375,E,0.04224481709333072
2.232090793172222,E,0.061387005189014854
2.614521956552083,E,0.24323779209801466
2.1918348812375,E,0.04224481709333072
2.7151617363888887,E,0.2910932623372249
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.2924746610743054,E,0.09010028733254116
2.1918348812375,E,0.04224481709333072
2.413242396878472,E,0.14752685161959378
2.5138821767152777,E,0.19538232185880422
2.232090793172222,E,0.061387005189014854
2.433370352845833,E,0.15709794566743573
2.8761853841277776,E,0.3676620147199616
2.1918348812375,E,0.04224481709333072
2.534010132682639,E,0.2049534159066464
2.413242396878472,E,0.14752685161959378
2.9566972079972222,E,0.4059463909113301
2.2522187491395833,E,0.07095809923685703
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.2522187491395833,E,0.07095809923685703
2.695033780421528,E,0.2815221682893829
2.1918348812375,E,0.04224481709333072
2.815801516225694,E,0.3389487325764353
2.232090793172222,E,0.061387005189014854
2.232090793172222,E,0.061387005189014854
2.614521956552083,E,0.24323779209801466
2.232090793172222,E,0.061387005189014854
2.1918348812375,E,0.04224481709333072
2.2522187491395833,E,0.07095809923685703
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.232090793172222,E,0.061387005189014854
2.232090793172222,E,0.061387005189014854
2.1918348812375,E,0.04224481709333072
2.232090793172222,E,0.061387005189014854
2.1918348812375,E,0.04224481709333072
2.413242396878472,E,0.14752685161959378
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.614521956552083,E,0.24323779209801466
2.433370352845833,E,0.15709794566743573
2.3126026170416667,E,0.09967138138038334
2.2924746610743054,E,0.09010028733254116
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.2522187491395833,E,0.07095809923685703
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.232090793172222,E,0.061387005189014854
2.815801516225694,E,0.3389487325764353
2.9566972079972222,E,0.4059463909113301
2.1918348812375,E,0.04224481709333072
2.7956735602583334,E,0.32937763852859336
2.2522187491395833,E,0.07095809923685703
3.0372090318666665,E,0.4442307671026984
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.3126026170416667,E,0.09967138138038334
2.1918348812375,E,0.04224481709333072
2.3126026170416667,E,0.09967138138038334
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.534010132682639,E,0.2049534159066464
2.755417648323611,E,0.310235450432909
2.232090793172222,E,0.061387005189014854
2.5138821767152777,E,0.19538232185880422
2.2924746610743054,E,0.09010028733254116
2.7956735602583334,E,0.32937763852859336
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.5138821767152777,E,0.19538232185880422
2.232090793172222,E,0.061387005189014854
2.1918348812375,E,0.04224481709333072
2.4736262647805556,E,0.1762401337631201
2.9566972079972222,E,0.4059463909113301
3.0372090318666665,E,0.4442307671026984
2.1918348812375,E,0.04224481709333072
2.7956735602583334,E,0.32937763852859336
2.2522187491395833,E,0.07095809923685703
2.695033780421528,E,0.2815221682893829
2.1918348812375,E,0.04224481709333072
2.413242396878472,E,0.14752685161959378
2.1918348812375,E,0.04224481709333072
2.2924746610743054,E,0.09010028733254116
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
3.0372090318666665,E,0.4442307671026984
2.755417648323611,E,0.310235450432909
2.2522187491395833,E,0.07095809923685703
2.2924746610743054,E,0.09010028733254116
2.815801516225694,E,0.3389487325764353
2.614521956552083,E,0.24323779209801466
2.755417648323611,E,0.310235450432909
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.614521956552083,E,0.24323779209801466
2.695033780421528,E,0.2815221682893829
2.6547778684868053,E,0.26237998019369857
2.1918348812375,E,0.04224481709333072
2.433370352845833,E,0.15709794566743573
2.1918348812375,E,0.04224481709333072
2.534010132682639,E,0.2049534159066464
2.232090793172222,E,0.061387005189014854
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.2522187491395833,E,0.07095809923685703
2.433370352845833,E,0.15709794566743573
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.8359294721930555,E,0.3485198266242775
2.1918348812375,E,0.04224481709333072
2.1918348812375,E,0.04224481709333072
2.2522187491395833,E,0.07095809923685703
2.232090793172222,E,0.061387005189014854
